,track_id,track_name,artist_name,album_name,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
11209,7o9PkTfxL0Mm7gk3Bp98hv,I See You Baby (feat. Gramma Funk) - Fatboy Slim Radio Edit,"Groove Armada, Gramma Funk",Groove Armada Greatest Hits,2017-09-21,244706,49,0.572,0.992,1,-5.43,1,0.233,0.073,0.00065,0.18,0.472,129.997
11210,5at039gZfHTvOK3gSLni5m,But I Feel Good,Groove Armada,Lovebox,2003-06-23,318640,37,0.848,0.692,2,-6.734,1,0.0793,0.00587,0.11,0.0794,0.584,124.009
11213,4DX82Vc8qAH4jJPvKxvwg6,Move Your Feet,Junior Senior,D-D-Don't Don't Stop the Beat,2002-04-03,181826,68,0.747,0.904,9,-2.623,1,0.0803,0.046,0.106,0.203,0.846,118.877
11217,2TnMhppHC8Nu3wEcaRgzmy,The Weekend (Radio Edit),Michael Gray,The Weekend,2004,192173,0,0.691,0.817,11,-5.695,0,0.0963,0.000498,0.138,0.521,0.856,127.061
11218,2lKNRgB2pDAnmGvi0myoLb,I See Girls - Tom Neville Radio Edit,"Studio B., Tom Neville",I See Girls,2014-06-03,182093,44,0.726,0.899,11,-4.0,0,0.0432,0.0104,8.07e-06,0.538,0.937,127.011
11219,66lcAI5Fwul08lKET3G2xT,Falling Stars,Sunset Strippers,Party Hits: Summer Edition,2013-07-05,197773,18,0.735,0.926,0,-4.993,0,0.099,0.00451,0.000515,0.074,0.802,125.034
11220,37a8EdVw7VpAlRG4oASxIm,Out of Touch - Radio Edit,Uniting Nations,One World,2011-04-12,171746,51,0.71,0.963,11,-4.787,0,0.0277,0.00859,0.0133,0.218,0.968,129.965
11221,0gsLWzySRe81KoY4LENNY4,UFO,Sneaky Sound System,Sneaky Sound System,2006,269200,46,0.616,0.921,4,-4.514,0,0.0301,0.057,0.0016,0.853,0.76,131.95
11222,0FkLMOUTkSTPSAYkIXQ579,L'amour Toujours (Small Mix),Gigi D'Agostino,L'Amour Toujour,2014-05-30,242053,61,0.637,0.878,7,-4.449,1,0.0302,0.0775,0.0227,0.364,0.742,139.053
11223,76BWoWI8m8XEiUZWogaPEy,La Passion,Gigi D'Agostino,L'Amour Toujours,1999,456466,57,0.871,0.656,6,-8.619,1,0.0347,0.479,0.0,0.0618,0.657,125.029
11224,4wIOMZhMekKeDs0jRIbTxb,Gotta Get Thru This - D'N'D Radio Edit,"Daniel Bedingfield, D'N'D Productions",Gotta Get Thru This,2002,161240,44,0.838,0.764,7,-5.076,0,0.0586,0.0862,0.000122,0.0906,0.924,133.592
11225,5uTjEhlLv2YHNna0ojb5Az,Red Alert (Jaxx Radio Mix),Basement Jaxx,The Singles,2005-03-21,218026,0,0.645,0.956,10,-3.426,0,0.0488,0.0629,0.0013,0.326,0.842,126.855
11226,4ctPexpFIKzjWl4sI7pxeR,Drop The Pressure,Mylo,Destroy Rock & Roll,2009-01-01,255600,34,0.821,0.589,9,-6.947,1,0.0657,0.0287,0.839,0.164,0.49,129.006
11227,1s8gN0ixgfEEqYzd5vgfdx,Doctor Pressure - Dirty Radio Edit,"Mylo, Miami Sound Machine",Doctor Pressure,2009-01-01,204826,39,0.775,0.933,11,-4.039,0,0.0505,0.0492,0.0944,0.14,0.849,129.044
11228,653rxW1E7V52QWh6a7oIdS,My My My,Armand Van Helden,Nympho,2005-07-04,182266,65,0.652,0.733,7,-8.207,1,0.246,0.00672,0.00867,0.0392,0.744,127.533
11229,5pgZpHqfv4TSomtkfGZGrG,Revolution 909,Daft Punk,Homework,1997-01-17,335026,52,0.745,0.716,11,-7.918,1,0.136,0.0265,0.846,0.246,0.828,126.527
11230,3H3cOQ6LBLSvmcaV7QkZEu,Aerodynamic,Daft Punk,Discovery,2001-03-12,212546,59,0.624,0.911,7,-7.482,1,0.0524,0.329,0.861,0.0727,0.135,122.902
11231,6vuPZX9fWESg5js2JFTQRJ,Crescendolls,Daft Punk,Discovery,2001-03-12,211640,54,0.697,0.75,5,-8.503,0,0.0721,0.0035,0.922,0.0889,0.937,124.048
11232,63JXZZRbmzooashakb0zbu,Nightvision,Daft Punk,Discovery,2001-03-12,104466,53,0.491,0.186,0,-29.512,1,0.0321,0.845,0.916,0.109,0.457,119.883
11233,186hvCTyrni4KT9nwIQ7zS,Superheroes,Daft Punk,Discovery,2001-03-12,237800,52,0.619,0.74,11,-8.204,0,0.0789,0.00409,0.00356,0.102,0.674,140.874
11234,098ttCNmncrO4YvqWUNMvn,High Life,Daft Punk,Discovery,2001-03-12,201800,52,0.653,0.869,8,-9.393,1,0.217,0.00435,0.413,0.334,0.515,125.207
11235,1NeLwFETswx8Fzxl2AFl91,Something About Us,Daft Punk,Discovery,2001-03-12,232666,67,0.875,0.475,9,-12.673,0,0.0986,0.44,0.72,0.046,0.384,99.958
11236,7cMFjxhbXBpOlais7KMF3j,Voyager,Daft Punk,Discovery,2001-03-12,227866,60,0.669,0.743,7,-11.488,1,0.0494,0.288,0.805,0.309,0.28,119.881
11237,2LD2gT7gwAurzdQDQtILds,Veridis Quo,Daft Punk,Discovery,2001-03-12,345186,68,0.605,0.687,9,-13.928,0,0.045,0.479,0.949,0.104,0.12,106.896
11238,4npMbTuxrUA3Wd7edACZ2L,Short Circuit,Daft Punk,Discovery,2001-03-12,206866,49,0.535,0.558,6,-10.756,1,0.0741,0.00461,0.824,0.0821,0.215,109.69
11239,7v9Q0dAb9t7h8gJOkcJHay,Face to Face,Daft Punk,Discovery,2001-03-12,240173,60,0.874,0.437,1,-10.235,0,0.0708,0.00134,0.0296,0.0293,0.962,117.791
11240,3zMvotMEQK3xvH01vA9wAP,Too Long,Daft Punk,Discovery,2001-03-12,600293,50,0.692,0.582,5,-10.164,0,0.301,0.00211,0.0,0.177,0.513,127.017
11241,7LL40F6YdZgeiQ6en1c7Lk,Robot Rock,Daft Punk,Human After All,2005-03-14,287720,54,0.59,0.787,7,-5.766,1,0.0512,6.94e-06,0.845,0.0293,0.598,111.926
11242,1iNeZGJsoC0D7ZyJTdIbDS,Technologic,Daft Punk,Human After All,2005-03-14,284280,53,0.812,0.516,9,-6.963,1,0.224,0.000369,1.09e-05,0.0991,0.633,127.498
11243,3OyCvl840t2Xm36euhRCvv,Adagio for Strings,Tiësto,Just Be (Special Edition),2003,443693,4,0.609,0.942,10,-7.305,0,0.0553,0.0094,0.692,0.0694,0.22,139.989
11244,54yAPOmZd91V4SA4t7bm3t,Let Me Think About It - Ida Corr Vs Fedde Le Grand / Radio Edit,"Ida Corr, Fedde Le Grand",Let Me Think About It,2009-01-01,154373,0,0.785,0.728,0,-3.433,0,0.0463,0.000607,0.0928,0.128,0.821,129.035
11245,7AJaLDZCZuhsk2ReaqBpg4,My People,The Presets,Apocalypso (Deluxe),2008-04-12,270520,46,0.563,0.915,5,-2.452,1,0.0363,0.0149,1.35e-05,0.176,0.263,126.982
11246,0r2VwpyROiLOxejkvbtPZo,Talk Like That,The Presets,Apocalypso (Deluxe),2008-04-12,224320,41,0.575,0.937,6,-3.445,0,0.031,0.00127,6.07e-05,0.0638,0.881,135.002
11247,2Pul3XbZ8Du5PAGrCRq5HC,If I Know You,The Presets,Apocalypso (Deluxe),2008-04-12,268146,32,0.675,0.654,9,-4.685,0,0.0406,0.291,1.3e-06,0.0836,0.325,128.982
11248,6xRMZKmhuqIaw31aMPGUwT,Yippiyo-Ay,The Presets,Apocalypso (Deluxe),2008-04-12,274373,27,0.697,0.941,2,-3.943,1,0.0581,0.0509,0.00171,0.131,0.376,119.977
11249,6dgRHDTQJSoMQgVWPg323F,This Boys In Love,The Presets,Apocalypso (Deluxe),2008-04-12,251986,39,0.484,0.971,10,-2.746,0,0.0416,0.00137,0.00382,0.331,0.92,122.948
11250,7xQYVjs4wZNdCwO0EeAWMC,Born Slippy (Nuxx),Underworld,1992 - 2012,2014-01-01,456480,64,0.576,0.953,10,-8.968,1,0.0362,0.00106,0.49,0.474,0.303,140.042
11251,72lRA680a5ZWu0l14phseH,1998 - Paul van Dyk Remix,"Binary Finary, Paul van Dyk",1998,1998,210960,49,0.452,0.925,2,-7.481,1,0.0398,0.000241,0.85,0.12,0.436,136.997
11252,5TMFaIlLchWsC1K4hYMIrR,Don't Stop! (Airplay Edit),ATB,Don't Stop!,1999-03-15,227253,33,0.709,0.94,10,-5.615,1,0.0347,0.141,0.788,0.287,0.578,134.211
11253,4upoTZcAaaeRsUY48Zvyjv,Ecstasy - Morten Granau Remix,"ATB, Morten Granau",Ecstasy (Morten Granau Remix),2018-12-21,350487,31,0.688,0.851,6,-7.484,0,0.0419,0.324,0.493,0.228,0.544,137.997
11254,7IeleEHkqQRUuzPW2M8jk5,Hold You,ATB,Seven Years,2005-06-13,208293,39,0.709,0.962,9,-5.392,0,0.0336,0.0606,0.639,0.19,0.821,134.011
11255,12cm0a6oZarQcZ4fZyHVpD,Fable - Dream Version,Robert Miles,Dreamland incl. One and One,1996-11-09,432933,0,0.6,0.812,1,-10.212,0,0.0269,0.0227,0.918,0.787,0.271,136.081
11256,76mh0rcSJpNhoCCqazptWm,Xpander,Sasha,The Xpander E.P.,1999-07-05,690373,35,0.543,0.96,8,-8.034,1,0.0466,0.000857,0.81,0.159,0.745,128.083
11258,5fp6m6Zo4LetiWaMMrPjy5,Dreamscape,009 Sound System,009 Sound System,2010,277489,48,0.549,0.719,3,-7.266,0,0.0561,0.00481,0.000382,0.195,0.586,123.028
11260,0Ui05Ov0s4PnRc4JI3Pilg,My Favourite Game,The Cardigans,Gran Turismo (Remastered),1998-01-01,220467,70,0.583,0.778,5,-6.185,0,0.0303,4.78e-05,0.00148,0.0729,0.424,143.354
11262,6NLAzDPHSlV2bl7XbmivOq,Rhythm Is A Dancer - 12'' Version,SNAP!,Rhythm Is a Dancer 2008,1991,316138,3,0.767,0.869,9,-7.323,0,0.0334,0.111,0.0688,0.0815,0.849,124.254
11263,4Y8q64VnhD0vFYy9g2WFpi,It Feels So Good,Sonique,Hear My Cry,2000-08-24,240866,63,0.634,0.677,5,-7.278,0,0.0304,0.0117,0.00103,0.126,0.558,135.012
11264,0ndXb2CwhrqtyHK6o6eVNd,Murder On The Dancefloor,Sophie Ellis-Bextor,Read My Lips,2002-01-01,230013,11,0.734,0.848,1,-5.285,0,0.0309,0.00312,1.16e-05,0.313,0.863,117.31
11265,7iSYsQq0ywuHw03JBEf5HO,Groovejet,Spiller,Wonder's Dancefloor,2001-01-09,450455,0,0.794,0.595,9,-9.125,0,0.0715,0.000496,0.121,0.353,0.681,123.008
11266,4UfupbARPxljVkBmuZlJnY,Starlight - Radio Edit,"The Supermen Lovers, Mani Hoffman",Starlight,2001-01-01,234400,58,0.739,0.679,0,-5.079,1,0.0373,0.000424,0.0187,0.389,0.786,127.487
11267,5AyNI815PxVBEiRyzdtn5i,Tell Me Why - Original Club Mix,Supermode,Tell Me Why,2009-01-01,424226,0,0.718,0.606,11,-9.151,0,0.0423,0.000894,0.268,0.0385,0.57,129.022
11268,3UZK9yD18Mtzb6MgYBmuLW,Make Luv - Live,"Room 5, Oliver Cheatham",Music & You,2003-01-01,212400,58,0.884,0.881,8,-4.898,1,0.113,0.0118,0.568,0.0358,0.675,124.832
11269,2YyzE8r4w2Cr6WKESQaH39,"A Little Less Conversation - JXL12"" Extended Remix","Elvis Presley, Junkie XL",A Little Less Conversation: Elvis vs JXL,2002-08-01,368200,30,0.612,0.975,4,-5.689,0,0.0463,9.74e-05,0.664,0.0404,0.642,114.985
11273,0muVO1yu2wQKNmMvEDrHTp,"World, Hold On - Radio Edit","Bob Sinclar, Steve Edwards","World, Hold On",2009-01-01,200746,4,0.736,0.918,8,-2.359,0,0.0819,0.046,6.64e-05,0.105,0.583,126.99
11274,10yY7i70r9wtllofw0GIpx,Praise You,Fatboy Slim,You've Come a Long Way Baby,1998-10-19,324240,2,0.603,0.893,1,-8.657,1,0.0484,0.0901,0.268,0.194,0.516,109.71
11275,6uJrLZzBxS4JewGnihjNzM,The Rockafeller Skank,Fatboy Slim,You've Come a Long Way Baby,1998-10-19,413880,0,0.666,0.992,7,-6.713,1,0.255,0.0121,0.0044,0.362,0.0671,152.626
11276,3CSSmxsS9qYQ0zd5W0bfpD,Gangster Trippin,Fatboy Slim,You've Come a Long Way Baby,1998-10-19,320053,0,0.714,0.862,1,-8.623,1,0.072,0.0362,0.00313,0.148,0.783,101.75
11277,70s6tDFJzgQsncTTYiaZJh,Ya Mama,Fatboy Slim,Halfway Between the Gutter and the Stars,2000,338200,0,0.627,0.991,6,-8.24,1,0.12,0.0251,0.626,0.142,0.101,118.69
11278,3cfqsojpvqLz297Eao7uhK,Everybody Loves a Carnival,Fatboy Slim,Why Try Harder - The Greatest Hits,2006-06-18,244600,0,0.692,0.999,1,-5.044,1,0.0719,0.0247,0.803,0.0761,0.336,127.692
11279,5DqpGPyXbwqWzpnxdF6lqA,Don't Let the Man Get You Down,Fatboy Slim,Why Try Harder - The Greatest Hits,2006-06-18,198106,0,0.544,0.766,9,-3.659,1,0.0892,0.253,0.0,0.198,0.592,169.727
11280,3qs3aHNUcqFGv7jMYJJCYa,Weapon Of Choice (feat. Bootsy Collins) - Remastered Version,"Fatboy Slim, Bootsy Collins",Why Try Harder - The Greatest Hits,2006-06-18,219813,1,0.62,0.952,8,-4.452,0,0.0579,0.135,0.788,0.184,0.949,195.926
11282,7BudcB4Ns8LOmjwNhLtFsP,Going Out of My Head,Fatboy Slim,Why Try Harder - The Greatest Hits,2006-06-18,222840,0,0.581,0.964,0,-5.888,1,0.0567,0.000101,0.351,0.119,0.573,132.661
11284,073SeFG3UBg9IHibPlajPf,Find My Baby,Moby,Play,1999-05-17,239920,0,0.658,0.737,7,-7.28,1,0.058,0.00186,0.0623,0.714,0.603,94.001
11285,1hEh8Hc9lBAFWUghHBsCel,Porcelain,Moby,Play,1999-05-17,238920,8,0.515,0.613,0,-8.423,0,0.0305,0.00147,0.202,0.449,0.357,94.925
11286,3llxqT4IdBS7i2CCIPImww,Why Does My Heart Feel so Bad?,Moby,Play,1999-05-17,263560,3,0.338,0.597,7,-8.048,1,0.0515,0.00106,0.157,0.0846,0.0393,97.884
11287,1sVv67vCTTKGBM5ZHYAcli,South Side - Mono Version,Moby,Play,1999-05-17,229093,0,0.623,0.714,4,-6.996,1,0.0442,0.0358,0.0209,0.101,0.39,97.13
11288,3aTb5EUBOlNDSEcaTFI7Jj,Bodyrock,Moby,Play,1999-05-17,216453,0,0.648,0.872,6,-8.111,0,0.0451,0.00084,0.579,0.485,0.353,108.01
11290,6NKuZs5wDpbkJaAFfKz5lI,Run On,Moby,Play,1999-05-17,225133,0,0.768,0.601,11,-9.609,1,0.109,0.29,0.000128,0.318,0.537,96.965
11291,1PfghsEk6A9RdLCRT5tlIV,One of These Mornings,Moby,18,2002-05-13,192693,1,0.404,0.459,11,-8.323,0,0.034,0.158,0.66,0.0818,0.0475,91.323
11292,2OnqLGs0xZvr8ZNzWJELGo,Extreme Ways,Moby,18,2002-05-13,237640,3,0.504,0.777,9,-7.916,0,0.0583,0.00106,0.00109,0.12,0.549,100.006
11293,3VQ2MgavN8WGrY6z04frQH,Feeling so Real,Moby,Everything Is Wrong,1995,202800,0,0.375,0.667,7,-6.243,1,0.0361,3.11e-05,0.0232,0.673,0.442,162.964
11294,0I1oRYw2snnkobrN1HVAkF,God Moving over the Face of the Waters,Moby,Everything Is Wrong,1995,345626,0,0.152,0.39,2,-10.343,1,0.0319,0.58,0.956,0.165,0.0803,101.082
11295,4IuN80kPgJynpC1820DtF0,Move - You Make Me Feel so Good,Moby,Songs 1993 - 1998,2000,217013,0,0.525,0.867,9,-8.57,0,0.0313,5.51e-05,0.626,0.126,0.278,131.964
11296,2O8EVtQtfsKBABn0hOxs8Y,Flower,Moby,Play - The B Sides,1999-05-17,205466,2,0.678,0.608,7,-5.924,1,0.0276,0.192,0.000926,0.1,0.725,80.52
11297,5jwyy4EthAhnwxq0Gm4Iht,Something Good 08 - Radio Edit,Utah Saints,Something Good 08,2009-01-01,162790,0,0.542,0.909,1,-6.42,1,0.0454,0.00112,0.34,0.102,0.506,129.015
11298,6SgN8X1NZfV5cQURC72t5u,Riverside,Sidney Samson,"JimmyZ Presents 4Play, Vol. 9",2009-10-24,323066,0,0.804,0.977,1,-2.458,0,0.0453,0.000311,0.876,0.133,0.203,126.008
11300,3kMrazSvILsgcwtidZd1Qd,Bulletproof,La Roux,La Roux,2009,205733,69,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.62e-05,0.068,0.682,123.017
11301,3Nxw6eeFpBwUbxVuSY6NC0,Chillin',Modjo,Modjo (Remastered),2001,293732,53,0.58,0.89,6,-5.559,1,0.036,6.54e-05,0.000446,0.0518,0.909,124.971
11302,4AFCrbzvR3vLfekhABLjDU,! (The Song Formerly Known As),Regurgitator,Unit,1997-11-17,206666,42,0.643,0.934,11,-3.579,1,0.0874,0.000171,0.00379,0.218,0.638,114.821
11303,3Qce9unbQ0HmStTXg2dKtG,Get Shaky - Original Mix,Ian Carey Project,Get Shaky,2009-01-01,378750,30,0.823,0.506,1,-4.594,1,0.128,0.00711,0.157,0.0212,0.746,127.966
11304,5jSZPeCmCptl27c0WgHZBM,No Stress (feat. Eric Carter) - Radio Edit,"Laurent Wolf, Eric Carter",No Stress (feat. Eric Carter) [Radio Edit],2008-01-28,204240,49,0.751,0.81,3,-3.163,0,0.0563,0.204,2.57e-06,0.187,0.877,129.99
11306,0wZDzY0ITlFKYApsjunEDR,Till The Sky Falls Down,Dash Berlin,Till The Sky Falls Down,2008-03-10,230146,0,0.663,0.668,3,-7.733,0,0.0479,0.00522,0.0113,0.0689,0.451,131.966
11307,44DRt5JbAtRrt5vxH1lazp,Waiting - Original Mix,"Dash Berlin, Emma Hewitt",The New Daylight,2009-05-10,568941,0,0.636,0.636,9,-9.219,1,0.0527,0.0195,2.02e-05,0.0689,0.339,136.033
11308,38FhLramwtIf6GieYw4OGN,Never Cry Again - Original Mix,Dash Berlin,The New Daylight (Bonus Track Version),2009-05-10,389013,0,0.509,0.778,0,-6.909,1,0.0356,0.0158,0.00625,0.121,0.103,134.913
11309,0EcqJhetbjFVyJhtkdnjsY,Man On The Run,"Dash Berlin, Cerf, Mitiska & Jaren",Man On The Run,2009-03-02,220444,0,0.661,0.908,11,-6.181,1,0.155,0.0548,7.24e-05,0.236,0.46,135.056
11310,3oVnbdWg48ZrmsUAQQUKbU,Silence (feat. Sarah McLachlan) - DJ Tiësto's In Search of Sunrise Edit,"Delerium, Sarah McLachlan, Tiësto",The Best Of,2004,235200,0,0.602,0.847,9,-5.998,0,0.0589,0.00903,0.0306,0.0622,0.0863,138.025
11312,3WS7spXVlbeC5kjePmHMQW,Finally Moving,Pretty Lights,Taking up Your Precious Time,2006-10-23,277975,53,0.735,0.555,1,-8.84,0,0.0366,0.382,0.856,0.0952,0.523,100.01
11314,7ifq3etzDP60X1IRaFVngl,Tarantula - Original Mix,Pendulum,Hold Your Colour,2007-05-19,331240,0,0.514,0.899,7,-5.115,1,0.0602,0.000122,0.0793,0.367,0.266,174.028
11317,3tehrxZR8eaANHov4cEctL,Smack My Bitch Up,The Prodigy,The Fat of the Land - Expanded Edition,1997,342733,0,0.607,0.993,10,-4.511,0,0.148,0.00314,0.593,0.112,0.229,136.208
11318,6gd0CyUDtpqZpTz2Yh2etS,Out Of Space (Remastered),The Prodigy,Experience: Expanded (Remastered),1992,298533,0,0.645,0.96,9,-5.124,1,0.0609,0.00156,0.31,0.105,0.606,147.08
11320,1qHKYuAeVf0XISmgwaacHf,No Good (Start the Dance) [Remastered],The Prodigy,More Music for the Jilted Generation,1994,377826,0,0.64,0.992,5,-6.974,0,0.0523,0.00567,0.802,0.164,0.17,144.994
11321,2gxhdeFsRuOKt4M2C75uwh,Everybody In The Place (Fairground Remix) (Remastered),The Prodigy,Experience: Expanded (Remastered),1992,309506,0,0.403,0.988,4,-5.76,0,0.0705,0.145,0.0128,0.216,0.37,137.002
11322,3KAcuBkWEGd4hOKFRg98WC,Invaders Must Die,The Prodigy,Invaders Must Die,2009-02-23,295026,0,0.606,0.9,6,-5.168,1,0.0547,0.000508,0.901,0.112,0.115,140.035
11323,692a9IHmdxgnQPRRFPUE6E,Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix,"David Guetta, Chris Willis, Fred Riesterer, Joachim Garraud",Pop Life (Bonus Track),2007-06-01,199386,41,0.773,0.813,4,-4.609,0,0.0797,0.0331,3.77e-05,0.192,0.707,127.93
11324,4D869p0uPTcU4e1ClLB8Kj,Love Comes Again,"Tiësto, BT",Just Be,2009-07-22,489373,0,0.677,0.687,8,-8.209,1,0.0515,0.000197,0.322,0.157,0.315,135.993
11325,2AnEHhSLWVJJMSQECOcyyx,Just Be,"Tiësto, Kirsty Hawkshaw",Just Be,2009-07-22,524933,0,0.62,0.832,9,-9.651,0,0.0335,3.05e-05,0.438,0.128,0.39,134.959
11326,0xnzKIiZBomxanpWQueO7c,Dance4Life,"Tiësto, Maxi Jazz",Elements of Life (Special Edition),2007,321840,0,0.722,0.805,6,-7.277,0,0.0612,0.00478,0.605,0.0876,0.329,131.985
11328,4KxtQ0NYLZWnffyneuS5Kc,Break My Fall,"Tiësto, BT",Elements of Life (Special Edition),2007,434160,0,0.637,0.895,10,-6.279,0,0.055,0.000976,0.787,0.109,0.374,133.003
11329,7IKpJyF1b4cn6Yvf8RJlCJ,"C'Mon [Catch 'Em By Surprise, Mix Cut] - Instrumental","Tiësto, Diplo, Busta Rhymes",Trance 100 - Best Of 2011 (Mixed Version),2011-10-28,131786,4,0.722,0.975,3,-6.365,1,0.0644,0.000113,0.785,0.304,0.0377,131.113
11330,6Xg3h5sJNs8wk80MK1NgTB,C'mon (Original Mix),"Tiësto, Diplo",Club Life - Volume One Las Vegas (Unmixed),2011-04-05,314613,33,0.772,0.908,7,-6.683,0,0.0496,0.000499,0.827,0.104,0.0403,130.018
11331,6yRraj2ghJiIcVbQ6Vb59Q,In For The Kill,La Roux,La Roux,2009,248626,55,0.629,0.969,8,-0.276,0,0.0455,0.0018,0.0,0.122,0.906,150.01
11335,7uuo02BIR76qZ6ZXQhz7Ys,Played-A-Live (The Bongo Song),Safri Duo,Episode ll,2001-01-01,405693,62,0.634,0.97,8,-9.585,0,0.0569,0.0156,0.88,0.34,0.202,137.997
11336,5ClXLJW6OLZuTLCwhmX9h9,From Paris to Berlin,Infernal,From Paris to Berlin,2004-08-23,209666,54,0.741,0.869,9,-6.534,0,0.0816,0.096,0.0,0.0396,0.839,126.069
11338,5ydeCNaWDmFbu4zl0roPAH,Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor],"Spiller, Sophie Ellis-Bextor",Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor],2000-08-14,227619,58,0.719,0.806,9,-6.802,0,0.0389,0.000132,0.0889,0.361,0.626,123.037
11339,26s79pNvksAh8tlEembKm3,"The Island, Pt. II (Dusk)",Pendulum,Immersion,2010-05-21,249853,43,0.672,0.968,9,-3.371,0,0.119,1.25e-05,0.754,0.29,0.176,125.983
11340,4nAHYNRKNDLnLBLi5bIGwa,Chase the Sun,Planet Funk,20:20,2021-02-26,222400,48,0.605,0.857,9,-6.802,0,0.0311,0.00648,0.00597,0.434,0.666,127.974
11341,464Q6gFqBPItwWNZF8WbjR,Feel the Beat,Darude,Before the Storm,2000-01-01,258733,51,0.467,0.91,8,-6.926,1,0.0657,0.00662,0.774,0.282,0.475,137.819
11343,0mzqYC7ulBIVlLNPR0HU7x,Stereo Love (Extended Mix),"Edward Maya, Vika Jigulina",Stereo Love,2010-05-15,321358,34,0.78,0.776,1,-5.46,0,0.0374,0.0283,0.0106,0.0829,0.34,127.017
11345,0TZL4krCFcuTlYZ8J9kcBX,Greece 2000,"Three Drives On A Vinyl, Three Drives",Greece 2000,1997-06-01,234773,54,0.707,0.842,1,-11.393,0,0.0532,0.00618,0.871,0.0628,0.763,131.783
11346,3hdkmG9NW6V4CfPU9IVUNy,On The Beach,YORK,Rush Hour,2006-01-01,195453,0,0.65,0.958,1,-6.439,1,0.029,0.00484,0.00852,0.0628,0.519,137.957
11347,1YsZB1pLIXR0YgiOxUG9cv,On The Beach - Mauro Picotto's CRW Remix,"YORK, Mauro Picotto, CRW",On The Beach,1999,197160,56,0.652,0.936,1,-8.577,1,0.0293,0.0137,0.00887,0.0566,0.561,137.982
11348,3HyU67HfMANQxFg34kHfco,Silence - Airscape Remix Edit,"Delerium, Sarah McLachlan, Airscape",Silence,2004,231306,46,0.557,0.942,9,-6.058,0,0.0452,0.075,0.282,0.0445,0.309,136.023
11349,2AwlITYKUfIoULESnvZfDH,Café del Mar - Paul van Dyk’s SHINE Remix Edit,"Energy 52, Paul van Dyk",Café del Mar (Paul Van Dyk Remixes),2021-07-23,250434,34,0.506,0.91,5,-7.767,0,0.0328,0.00164,0.865,0.0736,0.196,138.006
11350,62JXnYxY7u5JVLtpTbnOKw,Toca Me - twoloud Radio Edit,"Fragma, twoloud",Toca Me (twoloud Remix),2015-05-22,193529,38,0.607,0.852,4,-5.106,0,0.0347,0.0169,0.603,0.364,0.718,127.996
11354,14Hbdta0RRZnKqecZ7Picc,Block Rockin' Beats,The Chemical Brothers,Brotherhood,2008-01-01,294026,34,0.606,0.977,1,-3.642,1,0.06,0.0206,0.5,0.179,0.809,109.41
11356,4bz7uB4edifWKJXSDxwHcs,Galvanize,The Chemical Brothers,Push The Button,2005-01-01,393813,61,0.745,0.714,7,-3.681,1,0.0751,0.0141,0.0222,0.363,0.365,104.003
11357,3UPBOL5UtCZmJRwioMkfLD,Encore Une Fois - Future Breeze Edit,"Sash!, Future Breeze",It's My Life,1997-06-30,221160,60,0.663,0.925,9,-6.775,1,0.0449,0.00683,0.703,0.185,0.843,132.687
11358,0zjORbo98bRxMmyS3wzeKW,Don't Give Up,"Chicane, Bryan Adams",Twenty,2016-07-29,210786,53,0.644,0.719,10,-9.635,0,0.0415,0.00143,0.517,0.0839,0.531,132.011
11359,05c4AAJKIulqI8vQQ41Rch,Saltwater,"Chicane, Moya Brennan",Twenty,2016-07-29,202533,58,0.538,0.694,1,-9.918,1,0.0302,0.086,0.889,0.0855,0.0648,130.946
11360,6cQT6DT7QMkQm9W5IIwlDC,The Heart of the Ocean - Radio Mix,Mythos 'N DJ Cosmo,The Heart of the Ocean,1999,181026,47,0.621,0.906,11,-7.974,0,0.0374,0.0111,0.961,0.0929,0.342,138.03
11362,334BoN0ELNxhWthrNGsisz,Beachball (Vocal Radio Edit),Nalin & Kane,Beachball,1997-01-01,234160,39,0.78,0.777,0,-8.141,1,0.0453,0.018,0.14,0.385,0.61,134.01
11363,3AiWNYHODUJJzx0UVPANBr,Pulverturm - DJ Tomcraft Remix,"Niels Van Gogh, Tomcraft",Pulverturm,1998-09-21,554293,42,0.788,0.772,8,-8.568,1,0.0655,0.00125,0.898,0.0816,0.639,135.958
11364,5cNLc9PNhzbGC3DKZeWGSL,Pulverturm - Tiësto's Big Room Remix,"Niels Van Gogh, Tiësto",Pulverturm (Tiësto's Big Room Remix),2019-01-25,182000,39,0.682,0.945,11,-3.244,1,0.0587,0.00918,0.712,0.138,0.621,127.989
11365,1HkPj9fZFpjAoAUigBAmJS,My Feeling - Daddy's Prime Time Edit,Junior Jack,My Feeling,1999-11-15,228960,54,0.7,0.849,11,-6.561,0,0.129,0.00601,0.0193,0.284,0.449,130.988
11366,111c0efjmif2O3SKjrQgYL,Stupidisco (Jolyon Petch Remix),"Junior Jack, Jolyon Petch",Stupidisco (Jolyon Petch Remix),2021-08-13,182439,51,0.739,0.848,5,-6.781,0,0.0749,0.141,0.0728,0.174,0.639,123.017
